TOXCODE,toxic,lars,lcad,lchr,lcop,llead,lmerc,lnick,lsilv,lzinc,lacen,lacpt,lanth,lbaa,lban,lbap,lchry,lflan,lflen,lmeth,lnapt,lphen,lpyre
F,0,2.163323026,-0.010050336,3.935739532,4.06731589,2.975529566,-1.832581464,3.306886702,-0.634878272,4.423648309,2.970414466,2.970414466,2.970414466,2.970414466,2.970414466,2.970414466,3.912023005,4.369447852,2.970414466,2.970414466,2.970414466,3.828641396,4.317488114
T,1,2.028148247,-0.494296322,3.945457782,4.228292535,2.803360381,-2.207274913,3.5085559,-0.616186139,4.434381865,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979,2.944438979
T,1,2.240709689,0.470003629,4.005513349,4.209160237,3.025291076,-1.771956842,3.484312288,-0.46203546,4.558078578,2.970414466,2.970414466,2.970414466,2.970414466,2.970414466,2.970414466,4.094344562,4.543294782,2.970414466,2.970414466,2.970414466,3.891820298,4.49980967
T,1,2.433613355,0.470003629,4.069026754,4.117409835,3.277144733,-1.609437912,3.471966453,-0.162518929,4.548599834,3.157000421,3.157000421,3.157000421,4.077537444,3.157000421,3.157000421,4.317488114,5.010635294,3.157000421,3.157000421,2.995732274,4.025351691,4.86753445
F,0,2.128231706,0.405465108,4.010962953,3.90197267,3.676300672,-1.714798428,3.284663565,0.09531018,4.682131227,2.970414466,2.970414466,2.970414466,4.564348191,2.970414466,3.988984047,4.787491743,5.480638923,2.970414466,2.970414466,2.970414466,4.787491743,5.247024072
F,0,1.840549633,-1.832581464,3.877431561,3.356897123,3.230804396,-2.120263536,3.210843653,-1.46967597,4.316153891,,0.530628251,1.791759469,3.091042453,1.360976553,2.564949357,,3.713572067,1.360976553,1.568615918,2.116255515,3.17805383,3.433987204
F,0,1.987874348,0.470003629,4.252771799,3.17805383,2.667228207,-2.659260037,3.46885603,-1.514127733,4.117409835,,0.405465108,0.993251773,1.609437912,1.686398954,1.740466175,,3.135494216,1.609437912,0.993251773,1.526056303,3.63758616,2.772588722
F,0,2.174751721,0.530628251,4.321480135,3.869115504,2.856470206,-2.302585093,3.711130063,-1.237874356,4.55492897,,2.014903021,1.824549292,2.564949357,2.014903021,1.931521412,,3.465735903,2.014903021,1.193922468,1.85629799,3.555348061,3.218875825
T,1,2.282382386,-0.261364764,4.138361448,3.668676747,3.122364924,-2.207274913,3.591817741,-1.203972804,4.527208645,,1.280933845,2.48490665,3.258096538,1.871802177,2.833213344,,4.605170186,1.360976553,1.504077397,2.116255515,3.610917913,4.304065093
F,0,1.774952351,-1.108662625,3.658420247,2.602689685,2.895911938,-2.995732274,3.020424886,-2.207274913,3.758871826,,-0.223143551,1.360976553,1.987874348,1.223775432,1.410986974,,2.833213344,0.470003629,1.223775432,1.223775432,2.63905733,2.564949357
F,0,1.902107526,-1.46967597,3.569532696,3.173878459,2.332143895,-2.733368009,3.456316681,-2.120263536,4.316153891,2.397895273,2.397895273,2.397895273,3.761200116,2.397895273,3.850147602,4.025351691,4.787491743,2.397895273,2.397895273,2.397895273,4.787491743,4.33073334
F,0,1.335001067,-3.506557897,3.335769576,2.617395833,1.960094784,-3.506557897,3.288401888,-3.506557897,3.835141961,2.014903021,2.014903021,2.014903021,1.609437912,2.014903021,4.007333185,1.945910149,2.302585093,2.014903021,2.014903021,2.014903021,2.995732274,2.079441542
T,1,1.30833282,-3.506557897,3.072693315,2.292534757,2.282382386,-2.813410717,2.879198457,-3.506557897,3.526360525,2.014903021,2.014903021,2.014903021,1.609437912,2.014903021,1.386294361,1.945910149,2.48490665,2.014903021,2.014903021,2.014903021,3.091042453,2.302585093
F,0,1.808288771,-2.207274913,3.549617387,3.363841595,2.890371758,-2.813410717,3.456316681,-2.120263536,4.316153891,2.525728644,2.525728644,1.791759469,2.079441542,2.525728644,2.833213344,3.36729583,3.688879454,2.525728644,2.525728644,2.525728644,3.496507561,3.465735903
F,0,1.064710737,-3.912023005,2.772588722,1.840549633,1.252762968,-3.506557897,2.884800713,-3.912023005,3.198673118,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.609437912,1.791759469,1.791759469,1.791759469,2.079441542,1.386294361
T,1,1.223775432,-2.302585093,3.288401888,2.525728644,1.945910149,-3.506557897,3.433987204,-2.659260037,3.718438256,1.945910149,1.945910149,1.945910149,1.945910149,1.945910149,1.609437912,1.945910149,2.302585093,1.945910149,1.945910149,1.945910149,2.564949357,1.791759469
F,0,0.641853886,-3.688879454,2.791165108,1.931521412,0.78845736,-3.688879454,2.734367509,-3.688879454,3.198673118,1.871802177,1.871802177,1.871802177,1.945910149,1.871802177,1.609437912,2.833213344,2.708050201,1.871802177,1.871802177,1.871802177,2.197224577,2.48490665
F,0,1.648658626,-3.688879454,3.723280881,2.975529566,1.131402111,-3.506557897,3.202746443,-3.688879454,3.629660094,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177
F,0,1.791759469,-2.407945609,3.96271612,4.624972813,2.00148,-2.995732274,3.903990834,-1.966112856,4.378269586,2.525728644,2.525728644,2.525728644,1.609437912,2.525728644,2.525728644,2.197224577,2.197224577,2.525728644,2.525728644,2.525728644,2.525728644,2.197224577
F,0,1.931521412,-0.994252273,4.136765278,3.387774361,1.887069649,-3.218875825,3.916015027,-1.966112856,4.122283931,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,2.302585093,1.945910149
F,0,2.116255515,-0.867500568,4.075841091,3.616308761,3.025291076,-2.659260037,4.063885355,-1.46967597,4.484131858,2.740840024,2.740840024,2.740840024,2.995732274,2.740840024,3.218875825,3.295836866,3.891820298,2.740840024,2.740840024,2.740840024,3.688879454,3.951243719
F,0,2.104134154,-3.352407217,4.644390899,3.634951112,2.163323026,-2.407945609,4.727387819,-2.407945609,4.310799125,2.079441542,2.079441542,2.079441542,2.079441542,2.079441542,2.079441542,2.079441542,1.791759469,2.079441542,2.079441542,2.079441542,1.945910149,2.079441542
F,0,1.945910149,-0.916290732,3.511545439,3.505557397,2.341805806,-3.352407217,3.502549876,-1.832581464,4.051784948,2.014903021,2.014903021,2.48490665,3.36729583,2.014903021,3.401197382,3.931825633,4.189654742,1.098612289,1.791759469,1.945910149,3.784189634,4.043051268
F,0,0.741937345,-2.659260037,2.646174797,1.481604541,1.16315081,-3.506557897,2.493205453,-3.688879454,2.93385687,1.504077397,1.504077397,3.295836866,3.401197382,1.504077397,2.995732274,3.951243719,3.610917913,1.504077397,1.504077397,1.504077397,2.944438979,2.890371758
F,0,1.30833282,-3.688879454,2.995732274,1.774952351,1.774952351,-3.688879454,3.299533728,-3.688879454,3.27336401,1.504077397,1.504077397,1.504077397,1.504077397,1.504077397,1.504077397,1.504077397,1.386294361,1.504077397,1.504077397,1.504077397,1.504077397,1.098612289
T,1,1.960094784,-1.46967597,3.871201011,3.642835516,2.949688335,-2.040220829,3.706228092,-0.994252273,4.597138014,2.140066163,2.140066163,2.140066163,2.890371758,2.140066163,3.17805383,3.401197382,3.713572067,2.140066163,2.140066163,2.140066163,3.33220451,3.713572067
F,0,-0.301105093,-3.912023005,2.459588842,0.993251773,0.78845736,-3.352407217,2.509599262,-3.912023005,2.727852828,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361,1.386294361
F,0,1.547562509,-1.966112856,3.18221184,2.332143895,1.757857918,-3.506557897,3.391147046,-2.659260037,3.683866912,1.504077397,1.504077397,1.504077397,2.079441542,1.504077397,2.48490665,2.48490665,2.833213344,1.504077397,1.504077397,1.504077397,2.772588722,2.564949357
F,0,0.916290732,-3.912023005,2.76000994,1.568615918,1.931521412,-3.688879454,2.549445171,-3.912023005,3.161246712,1.386294361,1.386294361,1.386294361,1.609437912,1.386294361,1.791759469,1.945910149,2.708050201,1.386294361,1.386294361,1.386294361,2.079441542,2.397895273
F,0,0.916290732,-3.688879454,3.072693315,1.609437912,1.774952351,-3.506557897,3.077312261,-3.688879454,3.325036021,1.386294361,1.386294361,1.386294361,1.098612289,1.386294361,1.386294361,1.386294361,2.079441542,1.386294361,1.386294361,1.386294361,2.079441542,2.079441542
F,0,1.902107526,-1.171182982,3.698829785,3.520460802,2.879198457,-2.040220829,3.629660094,-0.84397007,4.49088104,2.197224577,2.197224577,2.197224577,2.833213344,2.197224577,3.295836866,3.17805383,3.713572067,2.197224577,2.197224577,2.197224577,3.33220451,3.63758616
T,1,1.435084525,-1.386294361,3.299533728,2.687847494,1.916922612,-3.218875825,3.317815773,-3.506557897,4.060443011,2.014903021,2.014903021,2.995732274,3.891820298,2.014903021,3.688879454,4.060443011,4.787491743,1.609437912,1.791759469,1.609437912,4.532599493,4.553876892
T,1,1.85629799,-1.609437912,3.044522438,2.694627181,2.128231706,-3.352407217,2.827313622,-2.120263536,3.974058396,2.014903021,2.014903021,2.014903021,2.014903021,2.014903021,2.014903021,2.014903021,2.302585093,2.014903021,1.098612289,2.014903021,2.772588722,1.791759469
T,1,1.481604541,0,3.27336401,3.391147046,3.005682604,-1.660731207,3.117949906,-1.049822124,3.945457782,2.63905733,3.713572067,5.598421959,6.01615716,4.605170186,5.940171253,6.593044534,6.234410726,3.663561646,2.079441542,2.772588722,5.393627546,6.063785209
F,0,1.064710737,-3.688879454,2.660259537,1.547562509,2.054123734,-3.912023005,2.753660712,-2.995732274,3.202746443,1.704748092,1.704748092,1.609437912,2.708050201,1.704748092,2.995732274,2.995732274,3.465735903,1.704748092,1.704748092,1.704748092,3.044522438,3.496507561
F,0,1.223775432,-3.912023005,2.785011242,1.85629799,2.468099531,-3.506557897,2.63188884,-2.302585093,3.186352633,1.386294361,1.386294361,1.791759469,2.63905733,1.386294361,2.995732274,3.218875825,3.33220451,1.386294361,1.386294361,1.386294361,2.772588722,3.295836866
F,0,1.774952351,-0.010050336,3.314186005,3.575150689,3.640214282,-2.207274913,3.303216973,-1.660731207,4.15575319,2.833213344,2.564949357,4.49980967,5.075173815,3.931825633,5.393627546,5.560681631,5.703782475,3.33220451,2.302585093,2.944438979,5.393627546,5.736572297
T,1,2.442347035,0.182321557,4.091005661,4.859812404,4.547541073,-0.15082289,3.730501129,0.641853886,5.153291594,1.386294361,2.397895273,3.295836866,4.48863637,3.555348061,4.787491743,4.86753445,5.298317367,1.386294361,1.386294361,1.791759469,4.369447852,5.247024072
T,1,2.240709689,0.182321557,3.83081295,4.189654742,4.223909767,-0.673344553,3.691376334,0.09531018,4.852030264,2.351375257,4.025351691,4.941642423,5.736572297,4.060443011,5.966146739,6.01615716,6.131226489,2.708050201,2.890371758,1.945910149,4.787491743,6.309918278
F,0,0.405465108,-3.912023005,3.015534901,1.757857918,1.547562509,-3.688879454,3.19047635,-3.912023005,3.17805383,2.079441542,1.871802177,0.693147181,2.63905733,1.386294361,2.772588722,3.091042453,3.091042453,1.871802177,1.871802177,2.564949357,2.772588722,2.995732274
F,0,1.064710737,-2.525728644,2.970414466,1.824549292,1.945910149,-3.506557897,2.821378886,-3.218875825,3.246490992,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.945910149,2.397895273,1.609437912,1.609437912,1.609437912,1.791759469,2.302585093
T,1,2.388762789,-1.514127733,3.819907717,3.916015027,3.921973336,-1.427116356,3.691376334,-0.597837001,4.700480366,3.526360525,3.526360525,2.833213344,4.110873864,3.526360525,4.369447852,4.369447852,4.86753445,3.526360525,3.526360525,3.526360525,4.007333185,4.700480366
F,0,0.530628251,-2.813410717,2.379546134,1.193922468,1.609437912,-3.912023005,2.151762203,-4.199705078,2.809402695,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469
F,0,1.808288771,-1.832581464,3.867025639,3.471966453,2.753660712,-1.966112856,3.837299459,-1.771956842,4.475061501,2.674148649,2.674148649,2.674148649,2.564949357,2.674148649,2.674148649,2.833213344,3.465735903,2.674148649,2.674148649,2.302585093,3.688879454,3.258096538
F,0,1.360976553,-2.120263536,2.379546134,3.226843995,3.077312261,-2.302585093,2.066862759,-1.897119985,3.514526067,4.007333185,5.799092654,7.003065459,7.170119543,5.828945618,7.244227516,7.313220387,7.43838353,5.521460918,3.80666249,3.988984047,7.313220387,7.549609165
F,0,1.526056303,-2.407945609,2.525728644,3.284663565,2.617395833,-3.506557897,2.282382386,-1.560647748,3.499533282,2.014903021,2.014903021,2.63905733,3.33220451,2.014903021,3.36729583,3.891820298,4.532599493,2.014903021,1.791759469,2.079441542,3.828641396,4.290459441
F,0,2.292534757,-3.912023005,3.04927304,2.63905733,3.169685581,-3.688879454,3.280911216,-3.912023005,3.845883203,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.945910149,1.704748092,1.704748092,1.704748092,1.704748092,1.386294361
F,0,0.641853886,-3.912023005,2.406945108,1.386294361,1.280933845,-3.506557897,2.261763098,-3.912023005,2.687847494,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469
F,0,1.252762968,-3.688879454,2.791165108,2.602689685,2.360854001,-3.352407217,2.753660712,-2.525728644,3.538056564,1.791759469,1.609437912,1.945910149,1.945910149,1.945910149,2.197224577,2.48490665,3.135494216,1.609437912,1.609437912,1.945910149,2.708050201,2.995732274
F,0,1.667706821,-0.967584026,2.890371758,3.238678452,2.624668592,-3.101092789,2.734367509,-1.771956842,3.837299459,2.140066163,2.140066163,1.098612289,2.197224577,2.140066163,2.397895273,2.772588722,3.091042453,2.140066163,2.140066163,2.140066163,2.397895273,3.135494216
F,0,0.916290732,-2.040220829,2.602689685,2.541601993,1.916922612,-3.506557897,2.397895273,-2.813410717,3.346389145,1.871802177,1.871802177,1.871802177,1.609437912,1.871802177,1.871802177,1.945910149,2.197224577,1.871802177,1.871802177,1.871802177,1.871802177,1.609437912
F,0,1.098612289,-2.302585093,3.17805383,2.174751721,1.791759469,-3.352407217,3.234749174,-3.218875825,3.496507561,1.945910149,1.945910149,1.945910149,2.014903021,1.945910149,1.945910149,1.945910149,1.791759469,1.945910149,1.945910149,1.945910149,1.945910149,1.791759469
F,0,1.916922612,0.182321557,3.640214282,3.808882247,3.384390263,-2.659260037,3.555348061,-0.994252273,4.552823706,2.740840024,2.740840024,1.791759469,3.17805383,2.740840024,3.33220451,3.555348061,4.025351691,2.740840024,2.740840024,2.740840024,3.401197382,4.094344562
F,0,2.104134154,0.587786665,3.663561646,3.979681654,3.265759411,-1.660731207,3.401197382,-0.579818495,4.476199805,2.602689685,2.602689685,2.944438979,3.663561646,2.602689685,3.526360525,4.110873864,4.304065093,2.602689685,2.602689685,2.602689685,4.077537444,4.317488114
F,0,1.824549292,-1.897119985,3.691376334,3.310543013,3.000719815,-2.900422094,3.549617387,-2.040220829,4.368181228,2.564949357,2.564949357,2.564949357,2.63905733,2.564949357,2.302585093,3.17805383,3.526360525,2.564949357,1.791759469,1.791759469,3.610917913,3.218875825
F,0,0.741937345,-3.912023005,3.077312261,2.292534757,1.16315081,-3.688879454,3.152736022,-3.912023005,3.437207819,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177
T,1,1.131402111,-2.302585093,2.827313622,1.902107526,0.993251773,-3.506557897,3.169685581,-3.688879454,3.339321978,1.704748092,1.704748092,1.704748092,1.791759469,1.704748092,1.704748092,2.63905733,1.945910149,1.704748092,1.704748092,0.693147181,1.386294361,1.386294361
F,0,1.223775432,-2.659260037,2.970414466,2.240709689,1.547562509,-3.506557897,3.353406718,-3.688879454,3.642835516,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.098612289,1.791759469,1.791759469,1.791759469,1.098612289,1.609437912
F,0,1.667706821,-0.733969175,3.384390263,3.314186005,2.949688335,-1.347073648,3.131136911,-2.040220829,4.477336814,1.791759469,1.791759469,3.988984047,4.543294782,2.63905733,4.317488114,5.192956851,5.598421959,3.044522438,2.63905733,2.833213344,5.703782475,5.247024072
F,0,0.09531018,-3.912023005,3.198673118,1.987874348,0.955511445,-3.506557897,3.718438256,-3.912023005,3.198673118,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469
T,1,1.987874348,-1.46967597,3.616308761,3.310543013,1.945910149,-2.900422094,3.526360525,-1.714798428,4.396915247,2.351375257,2.351375257,2.197224577,2.890371758,1.609437912,3.258096538,3.258096538,3.737669618,2.351375257,,2.351375257,3.36729583,3.555348061
T,1,2.708050201,-0.105360516,3.881563798,3.765840495,2.58021683,-2.590267165,3.725693427,-0.84397007,4.480740108,2.397895273,2.397895273,2.397895273,2.708050201,2.397895273,3.218875825,3.401197382,3.433987204,2.397895273,,2.397895273,2.48490665,3.713572067
T,1,2.525728644,0,3.96271612,3.843744165,2.57261223,-2.465104022,3.784189634,-1.108662625,4.479606963,3.258096538,2.674148649,4.248495242,4.248495242,3.314186005,4.248495242,4.248495242,3.688879454,2.917770732,,4.158883083,3.761200116,3.931825633
F,0,1.335001067,-0.755022584,3.010620886,2.388762789,1.029619417,-3.506557897,3.044522438,-3.688879454,3.64805746,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,2.079441542,1.704748092,,1.704748092,1.704748092,1.791759469
T,1,1.568615918,0.336472237,3.747148362,3.850147602,2.525728644,-2.407945609,3.526360525,-0.84397007,4.430816799,2.564949357,2.564949357,2.564949357,2.564949357,2.564949357,2.564949357,2.564949357,2.708050201,2.564949357,,2.564949357,2.564949357,2.772588722
T,1,2.63905733,-0.328504067,3.514526067,3.608211551,2.624668592,-2.813410717,3.36729583,-1.108662625,4.291828367,2.251291799,2.251291799,2.251291799,2.079441542,2.251291799,1.791759469,2.48490665,2.890371758,2.251291799,,2.251291799,2.708050201,2.890371758
T,1,2.509599262,0.09531018,3.642835516,3.893859035,2.990719732,-1.714798428,3.433987204,-0.693147181,4.513054897,2.442347035,2.442347035,2.442347035,2.397895273,2.442347035,2.197224577,2.890371758,3.218875825,2.442347035,,2.442347035,2.833213344,3.218875825
F,0,0.78845736,-2.040220829,2.646174797,1.824549292,0.875468737,-3.506557897,2.772588722,-2.995732274,3.169685581,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,,1.609437912,1.609437912,1.609437912
T,1,1.945910149,-0.342490309,3.456316681,3.629660094,2.681021529,-1.966112856,3.295836866,-1.078809661,4.316153891,2.251291799,2.251291799,2.251291799,2.079441542,2.251291799,1.791759469,2.772588722,3.091042453,2.251291799,,2.251291799,2.48490665,2.833213344
T,1,2.406945108,0.350656872,3.795489189,3.815512105,2.63188884,-2.302585093,3.713572067,-0.820980552,4.468204331,2.564949357,2.564949357,2.564949357,2.564949357,2.564949357,2.833213344,2.833213344,3.465735903,2.564949357,,2.564949357,2.772588722,3.496507561
T,1,1.62924054,-0.653926467,3.086486637,2.93385687,1.916922612,-3.101092789,3.044522438,-1.609437912,3.793239469,1.945910149,1.945910149,1.609437912,1.609437912,1.945910149,1.945910149,1.791759469,2.397895273,1.945910149,,1.945910149,1.791759469,2.397895273
T,1,0.09531018,-3.688879454,2.251291799,2.140066163,0.470003629,-3.506557897,1.791759469,-3.688879454,2.791165108,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,,1.704748092,1.704748092,1.704748092
T,1,1.974081026,-1.46967597,2.944438979,2.58021683,2.054123734,-3.218875825,2.890371758,-1.966112856,3.487375078,1.704748092,1.704748092,1.704748092,1.945910149,1.704748092,1.945910149,2.397895273,2.772588722,1.704748092,,1.704748092,1.945910149,2.564949357
T,1,2.397895273,0.512823626,3.421000009,3.218875825,2.104134154,-2.900422094,3.295836866,-1.272965676,3.916015027,2.079441542,2.079441542,2.079441542,2.079441542,2.079441542,2.079441542,2.079441542,2.708050201,2.079441542,,2.079441542,2.079441542,2.302585093
T,1,2.501435952,-1.272965676,3.234749174,3.194583132,2.557227311,-3.101092789,3.17805383,-1.386294361,3.891820298,1.945910149,1.945910149,1.945910149,1.945910149,1.945910149,1.791759469,2.63905733,2.833213344,1.945910149,,1.945910149,1.945910149,2.63905733
F,0,1.824549292,-3.912023005,2.928523524,2.041220329,1.740466175,-3.506557897,2.708050201,-2.995732274,3.242592351,1.609437912,1.609437912,1.791759469,1.791759469,1.609437912,1.609437912,2.564949357,2.833213344,1.609437912,,1.609437912,2.564949357,2.564949357
T,1,2.370243741,-1.966112856,3.597312261,3.261935314,2.163323026,-2.995732274,3.526360525,-1.714798428,4.34120464,2.251291799,2.251291799,3.33220451,2.944438979,2.079441542,3.135494216,3.465735903,3.80666249,1.609437912,,2.251291799,3.555348061,3.526360525
T,1,2.509599262,-2.040220829,3.284663565,2.660259537,2.282382386,-3.352407217,3.433987204,-2.659260037,3.832979798,2.014903021,2.014903021,1.098612289,2.014903021,2.014903021,2.014903021,2.197224577,2.014903021,2.014903021,,2.014903021,2.564949357,2.48490665
T,1,1.16315081,-3.688879454,2.727852828,1.722766598,0.587786665,-3.912023005,2.708050201,-3.688879454,3.186352633,1.791759469,1.791759469,1.791759469,1.386294361,1.791759469,1.791759469,1.609437912,2.302585093,1.791759469,,1.791759469,1.791759469,1.609437912
T,1,3.377587516,-1.514127733,4.018183201,4.700480366,1.902107526,-2.900422094,3.970291914,-1.347073648,4.480740108,2.602689685,2.602689685,2.602689685,2.602689685,2.602689685,2.079441542,2.079441542,2.708050201,2.602689685,,2.602689685,2.602689685,2.564949357
T,1,2.00148,-1.272965676,4.213607983,3.802208139,2.041220329,-2.590267165,4.189654742,-1.021651248,4.455509411,2.442347035,2.442347035,2.442347035,2.442347035,2.442347035,2.442347035,2.442347035,2.302585093,2.442347035,,2.442347035,2.442347035,2.197224577
T,1,2.557227311,-1.966112856,4.037774211,3.62700405,2.766319109,-2.590267165,4.127134385,-1.427116356,4.49535532,2.525728644,2.525728644,2.525728644,2.48490665,2.525728644,2.944438979,2.944438979,3.17805383,2.525728644,,2.525728644,2.772588722,3.33220451
T,1,2.595254707,-2.207274913,4.718498871,3.837299459,1.987874348,-2.407945609,4.844187086,-1.897119985,4.436751534,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.871802177,1.791759469,2.302585093,1.871802177,,1.871802177,2.63905733,2.079441542
T,1,3.039749159,-1.078809661,3.666122467,3.779633817,2.332143895,-3.218875825,3.688879454,-1.609437912,4.220977213,1.945910149,1.791759469,2.995732274,3.295836866,2.079441542,2.995732274,3.988984047,4.248495242,2.302585093,,2.63905733,3.713572067,4.007333185
T,1,1.722766598,-3.688879454,2.778819272,1.648658626,1.458615023,-3.506557897,2.63905733,-2.995732274,3.104586678,1.704748092,1.704748092,1.098612289,1.791759469,1.704748092,1.609437912,2.397895273,2.48490665,1.704748092,,1.704748092,2.708050201,2.63905733
T,1,2.151762203,-2.040220829,3.261935314,2.501435952,2.00148,-3.506557897,3.496507561,-2.302585093,3.813307032,1.609437912,1.609437912,1.609437912,1.945910149,1.609437912,1.609437912,2.397895273,2.397895273,1.609437912,,1.609437912,1.609437912,2.48490665
T,1,2.681021529,-1.203972804,3.703768067,3.555348061,3.104586678,-2.900422094,3.610917913,-0.693147181,4.543294782,2.302585093,2.302585093,2.63905733,3.36729583,2.564949357,3.555348061,3.828641396,4.143134726,1.609437912,,2.302585093,3.988984047,4.290459441
T,1,1.974081026,-1.966112856,3.148453361,2.917770732,2.028148247,-3.352407217,3.091042453,-2.407945609,4.097672352,1.945910149,1.945910149,1.945910149,1.386294361,1.945910149,1.945910149,1.386294361,1.945910149,1.945910149,,1.945910149,2.197224577,1.791759469
T,1,1.252762968,-0.223143551,3.335769576,3.529297384,2.351375257,-1.427116356,3.33220451,-1.108662625,4.007333185,2.772588722,3.850147602,5.768320996,5.940171253,2.014903021,5.991464547,6.70930434,6.194405391,3.912023005,,3.091042453,5.736572297,6.109247583
T,1,1.360976553,-2.813410717,2.653241965,1.840549633,2.128231706,-3.688879454,2.63905733,-2.525728644,3.157000421,1.791759469,1.791759469,1.609437912,2.48490665,1.791759469,2.890371758,3.258096538,3.295836866,1.791759469,,1.791759469,2.772588722,3.17805383
T,1,2.116255515,-1.897119985,3.284663565,3.668676747,3.939638172,-2.040220829,3.433987204,-1.46967597,4.213607983,3.583518938,3.891820298,5.347107531,5.703782475,1.791759469,5.940171253,6.327936784,6.01615716,4.219507705,,3.850147602,6.214608098,6.234410726
T,1,3.210843653,-0.210721031,3.981549068,4.836281907,4.136765278,-0.139262067,3.713572067,0.357674444,4.990432587,1.945910149,2.197224577,3.526360525,4.49980967,3.135494216,4.553876892,4.941642423,5.247024072,1.945910149,,2.079441542,4.532599493,5.247024072
T,1,2.815408719,-0.127833372,3.765840495,4.24563401,4.232656178,-0.328504067,3.737669618,-0.210721031,4.905274778,1.945910149,3.761200116,5.010635294,5.560681631,3.688879454,5.634789603,5.940171253,5.913503006,2.302585093,,1.791759469,4.941642423,6.173786104
T,1,2.610069793,-1.272965676,3.788724789,3.964615456,3.18221184,-1.609437912,3.784189634,-0.562118918,4.700480366,2.48490665,2.48490665,2.772588722,3.36729583,2.48490665,3.33220451,3.850147602,4.430816799,2.48490665,,1.945910149,3.891820298,4.317488114
F,0,0.587786665,-2.813410717,2.58021683,1.335001067,1.410986974,-3.688879454,2.302585093,-2.995732274,2.833213344,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,1.791759469,,1.791759469,1.791759469,1.791759469
T,1,2.949688335,-1.237874356,3.983413002,3.632309103,2.406945108,-2.525728644,4.204692619,-1.237874356,4.559126247,2.525728644,2.525728644,2.525728644,2.302585093,2.525728644,2.397895273,2.564949357,3.091042453,2.525728644,,2.525728644,2.944438979,2.944438979
F,0,2.541601993,-2.040220829,2.379546134,3.580737295,3.126760536,-2.407945609,2.302585093,-1.386294361,3.629660094,5.438079309,5.669880923,7.495541944,7.170119543,5.075173815,6.907755279,7.313220387,7.43838353,6.109247583,,4.48863637,8.131530711,7.783224016
T,1,2.660259537,-2.813410717,2.57261223,3.292126287,1.945910149,-3.218875825,2.564949357,-1.897119985,3.456316681,1.098612289,1.791759469,1.791759469,2.48490665,1.791759469,3.433987204,3.295836866,3.433987204,1.386294361,,1.945910149,3.526360525,3.713572067
T,1,1.223775432,-3.912023005,2.433613355,1.568615918,0.741937345,-3.506557897,2.397895273,-3.912023005,2.76000994,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,1.609437912,,1.609437912,1.609437912,1.609437912
T,1,2.140066163,-3.506557897,2.850706502,2.714694744,2.091864062,-3.352407217,2.772588722,-2.525728644,3.653252276,1.704748092,1.704748092,1.704748092,1.945910149,1.704748092,1.609437912,2.63905733,2.564949357,1.704748092,,1.704748092,2.079441542,2.397895273
T,1,2.406945108,-1.171182982,2.912350665,3.370738174,2.917770732,-2.995732274,2.833213344,-1.30933332,3.889777396,1.945910149,1.945910149,2.197224577,2.397895273,1.945910149,2.397895273,1.945910149,3.33220451,1.945910149,,1.386294361,2.833213344,3.295836866
F,0,1.029619417,-1.966112856,2.509599262,2.424802726,1.30833282,-3.352407217,2.397895273,-2.407945609,3.238678452,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,1.704748092,,1.704748092,1.704748092,1.704748092
